post_id,content
336,"Vi Đông Dịch, 33 tuổi, còn được gọi là ""Vi Thần"" vì bộc lộ tài năng toán học từ nhỏ, đạt được nhiều giải thưởng và thành tựu nghiên cứu. Anh đang làm giảng viên khoa Toán tại Đại học Bắc Kinh.  TIỂU HỌC: Khi cô giáo yêu cầu viết nhật ký hàng tuần, Vi Đông Dịch viết: ""Cuối tuần rảnh rỗi, đứng trên ban công nhà nhìn xuống, thấy một con ếch đang nhảy tưng tưng. Nhìn đường nhảy của con ếch sao mà giống đường xoắn ốc hyperbol thế"".  Ngày 21/7/2008, tại IMO lần thứ 49 tổ chức ở Madrid, Tây Ban Nha, Vi, 16 tuổi, học sinh lớp 10, đã giành huy chương vàng với điểm số tuyệt đối. Anh sau này cũng tiếp tục giành huy chương vàng IMO lần thứ 50 ở Bremen, Đức.  Sau khi giành huy chương vàng Olympic Toán Quốc tế, Vi Đông Dịch được tuyển thẳng vào khoa Toán, Đại học Bắc Kinh năm 2010. Anh lấy bằng cử nhân năm 2014 và bằng tiến sĩ năm 2018.  Sau khi vào đại học, Vi Đông Dịch trở thành ""huyền thoại"" của khoa Toán. Có một học kỳ Vi được chọn làm trợ giảng. Giáo sư giới thiệu anh với các bạn: ""Đây là trợ giảng của các bạn. Nếu có bài tập không làm được, có thể hỏi tôi. Nếu tôi không làm được thì hỏi trợ giảng. Nếu cả trợ giảng cũng không làm được, chắc đề bài sai rồi!"". #VnExpress"
337,"Mưa lớn do ảnh hưởng bão Wutip khiến nhiều khu vực ở TP Huế, Quảng Trị, Quảng Nam, Đà Nẵng... bị nước lũ bủa vây, người dân bất ngờ, không kịp di tản tài sản. #VnExpress"
338,"Bốn người mất tích do mưa lũ, sau hơn 10 giờ vẫn chưa tìm thấy tung tích"
339,"NSND Phạm Quang Vĩnh - họa sĩ thiết kế mỹ thuật nhiều phim như ''Bến không chồng'', ''Chuyện của Pao'' - qua đời"
340,"Từng làm việc tại IBM, sở hữu công ty trăm triệu USD, ông Nguyễn Thanh Mỹ chọn trở về, khởi nghiệp lại từ đầu với mục tiêu: giúp nông dân sống tốt hơn. #VnExpress"
341,"Ông Lê Anh Xuân, chủ karaoke An Phú bị cháy khiến 32 người chết, và 2 cựu cán bộ công an cho rằng mức án 5-8 năm tù là quá nặng, xin tòa giảm nhẹ.👇"
342,"📣Bệnh nhân cấp cứu tại bất kỳ cơ sở y tế nào, dù ở tuyến cơ sở hay chuyên khoa, đều được Bảo hiểm y tế chi trả 100% mức hưởng #VnExpress"
343,"Campuchia cắt Internet từ Thái Lan, yêu cầu quân đội 'cảnh giác cao độ'👇"
344,"Ngày hội Bầu Vàng do Hệ thống BVĐK Tâm Anh tổ chức tại TP HCM và Hà Nội được xác lập kỷ lục là sự kiện quy tụ các em bé sinh ra nhờ kỹ thuật hỗ trợ sinh sản IUI và IVF nhiều nhất trong một ngày tại Việt Nam.  Ngày hội Bầu vàng được tổ chức nhân dịp kỷ niệm 18 năm thành lập Trung tâm Hỗ trợ Sinh sản, Bệnh viện Đa khoa Tâm Anh (IVF Tâm Anh). Sự kiện là dịp hội ngộ của hàng nghìn phụ huynh và các em bé chào đời nhờ thụ tinh ống nghiệm (IVF) và thụ tinh nhân tạo (IUI) với bác sĩ. Tại ngày hội, các bé sinh ra nhờ các phương pháp hỗ trợ sinh sản được thăm khám sức khỏe toàn diện miễn phí. Các bé đều đạt các mốc phát triển về thể chất, tinh thần, trí tuệ đúng độ tuổi, thậm chí phát triển vượt trội. Ngày hội không chỉ đơn thuần là một sự kiện y khoa mà là cuộc hội ngộ đầy tính nhân văn của những gia đình hiếm muộn, trở thành nguồn cảm hứng tiếp thêm động lực cho những Ba Mẹ đang trên hành trình tìm con.   IVF Tâm Anh sau 18 năm phát triển đã trở thành một trong những hệ thống hỗ trợ sinh sản hàng đầu, giúp hàng chục ngàn cặp vợ chồng đón con yêu khỏe mạnh về nhà. Hai lần ngày hội gia đình IVF xác lập kỷ lục quốc gia liên tiếp không chỉ khẳng định năng lực chuyên môn và uy tín của IVF Tâm Anh, mà còn ghi dấu một hành trình bền bỉ vì cộng đồng hiếm muộn Việt Nam.  *"
345,"Bị dọa đánh 💣, máy bay Ấn Độ chở 156 hành khách hạ cánh khẩn ở Thái Lan 👇👇"
346,"Lực lượng cứu nạn ngày 12/6 tìm thấy chiếc điện thoại của vợ chồng Prateek Joshi và Komi Vyas trong đống đổ nát của vụ rơi máy bay chở 242 người ở bang Gujarat, Ấn Độ. Chiếc điện thoại vẫn còn hoạt động và trong đó chứa bức ảnh cuối cùng chụp vợ chồng Joshi và Vyas cùng ba con trên chuyến bay định mệnh.  Bức ảnh do anh Joshi cầm máy chụp cạnh vợ Vyas, phía đối diện là con gái lớn và hai con trai ngồi cùng hàng ghế, ai cũng mỉm cười rạng rỡ. Theo kế hoạch, Vyas, cựu bác sĩ tại bệnh viện ở Udaipur, sẽ đưa ba con cùng chuyển tới London, Anh, sinh sống và đoàn tụ với Joshi. #VnExpress"
347,"'Doanh nghiệp muốn được cấp phép sản xuất vàng miếng phải có vốn điều lệ tối thiểu 1.000 tỷ đồng, ngân hàng là 50.000 tỷ'👇"
348,"Chiếc xe con đi giữa một chiếc xe đầu kéo và phía sau là xe container, trong khi làn đường bên cạnh có một xe tải lớn đi phía trước, hôm 10/6 tại quốc lộ 1A, Hóc Môn. Từ phía sau, xe container húc mạnh lên khiến chiếc xe con xô vào xe đầu kéo phía trước và bị vò nát."
349,"Ca sĩ Đàm Vĩnh Hưng dành một khoảnh đất trong biệt thự hơn 500 m2 tại TP HCM để trồng hoa, cây ăn trái theo mùa. #VnExpress"
350,"Cấp xã được cấp phép xây dựng, xác nhận mua nhà ở xã hội từ 1/7👇"
351,"Bhoomi Chauhan đến sân bay trễ 10 phút, do tắc đường và không kịp làm thủ tục lên chuyến bay AI171.  Bản thân Chauhan nói cô ""vẫn run rẩy"" khi sau khi biết tin mình vừa thoát nạn. ""Tôi sốc nặng khi nghe tin về những mất mát. Toàn thân tôi run rẩy. Tôi không thể nói nên lời. Tâm trí tôi giờ hoàn toàn trống rỗng sau khi tất cả những điều đã xảy ra"", cô nói. #VnExpress"
352,"Từ 1/7, Chủ tịch UBND xã, phường, đặc khu được cấp sổ đỏ cho người dân👇"
353,Yếu tố then chốt giúp hành khách Anh thoát chết trong tai nạn máy bay Ấn Độ👇
354,"Ông Trump nói Chủ tịch Fed là 'kẻ ngốc', gợi ý cơ quan này giảm lãi suất thêm👇"
355,Lời cuối của phi công trên máy bay Ấn Độ gặp nạn👇
356,Giá vàng miếng lên cao nhất hai tuần👇 #VnExpress
357,"Kẹo, đồ chơi trẻ em bị vứt thành đống ven đường👇 #VnExpress"
358,"Chip Nvidia mới giúp dịch toàn bộ Internet trong 18,5 ngày👇 #VnExpress"
359,"Kim Oanh cho biết 'gia đình đã có ba đời làm đồng nát'  ""Dù mỗi tháng kiếm được vài chục triệu đồng nhờ làm người mẫu nhưng tôi vẫn mê nghề đồng nát, không ngửi mùi phế liệu ở bãi không ngủ ngon được"", Oanh, 19 tuổi, ở quận Đống Đa, Hà Nội. #VnExpress"
360,"Thượng nghị sĩ Padilla, đảng Dân chủ, bị lôi khỏi cuộc họp báo của Bộ trưởng An ninh Nội địa Mỹ và bị còng tay, khi muốn đặt câu hỏi về biểu tình ở Los Angeles."
361,"Hơn hai mươi năm nhập hàng từ các xưởng nhỏ, không hóa đơn đầu vào, ông Thành - tiểu thương ở TP HCM lo phải đóng cửa nếu cơ quan chức năng kiểm tra👇 #VnExpress"
362,Hà Nội vận hành thử mô hình chính quyền hai cấp từ ngày 20/6👇
363,"Truyền thông Iran đưa tin thiếu tướng Hossein Salami, tư lệnh IRGC, có thể đã thiệt mạng."
364,Triều Tiên hạ thủy thành công chiến hạm 5.000 tấn thứ hai👇
365,"Google Cloud 'sập', hàng loạt dịch vụ của OpenAI, Discord, Snapchat,...chập chờn hoặc gián đoạn👇"
366,"Nước lũ từ thượng nguồn đổ về tràn qua Đập Đá, điều hiếm thấy giữa mùa hè, khiến TP Huế ngập nặng, nhiều người không kịp trở tay. #VnExpress"
367,Israel tấn công phủ đầu Iran👇
368,Bão Wutip mạnh lên cấp 10 #VnExpress
369,"Hưng Yên: Chủ xe cẩu kể trước khi xảy ra tai nạn, xe tuần đường đỗ cách xe khách 45 chỗ bị hỏng một đoạn để trợ giúp, có đặt biển cảnh báo, sau đó bị container đâm trúng trưa 12/6 khiến hai người tử vong. #VnExpress"
370,Số người chết trong vụ rơi máy bay Ấn Độ tăng lên 265 #VnExpress
371,"Hai tuần sau khi trở về từ lễ diễu binh mừng 50 năm giải phóng miền Nam thống nhất đất nước, trung tá Nguyễn Thành Luân lại xách balo lên đường.  Hai tuần sau khi trở về từ lễ diễu binh mừng 50 năm giải phóng miền Nam thống nhất đất nước, trung tá Nguyễn Thành Luân lại xách balo lên đường.  Trung tá Luân, Phó chủ nhiệm bộ môn Điều lệnh đội ngũ Trường Sĩ quan Lục quân 1, nhận lệnh hướng dẫn Khối chiến sĩ phòng hóa thuộc Binh chủng Hóa học luyện tập diễu binh mừng kỷ niệm 80 năm Cách mạng tháng Tám và Quốc khánh 2/9. Giữa thao trường Làng văn hóa các dân tộc Việt Nam, Hà Nội, giọng thầy giáo 40 tuổi vang to: ""Chưa đạt yêu cầu, làm lại. Tổ quân kỳ thẳng lưng lên, thân đang nghiêng. Chân số 17 hàng 10 nhấc cao lên, có độ dừng"".  Nắng 34 độ C cùng không khí oi bức đầu hè khiến mồ hôi chảy xuống mắt, mũi bộ đội cay xè. Mũ chiến đấu trên đầu, tay bồng súng, 184 quân nhân Khối chiến sĩ phòng hóa ke chân với đôi tạ nặng 4,2 kg trong một phút rưỡi. #VnExpress"
372,"Hình ảnh từ camera giám sát cho thấy máy bay Air India cất cánh nhưng không thể tăng độ cao, lao xuống đất và bốc cháy trong vòng 30 giây.  John Davidson, cựu trung tá không quân Mỹ và hiện là nhà tư vấn an toàn hàng không, nhận định phi cơ đã đạt tốc độ để cất cánh nhưng chưa đủ độ cao.  ""Dường như máy bay đã bị thất tốc ngay sau khi cất cánh. Có nhiều kịch bản, như lực đẩy hoặc hiệu suất động cơ có vấn đề, khối lượng cất cánh quá lớn, cấu hình cánh tà không phù hợp hoặc một lỗi nghiêm trọng ảnh hưởng đến khả năng cất cánh. Cũng chưa thể loại trừ nguy cơ máy bay gặp gió đứt hoặc đâm phải chim"", ông nói. #VnExpress"
373,Mỹ mở trang web đăng ký thẻ vàng nhập cư #VnExpress👇
374,"Các nhân chứng nói mặt đất rung chuyển kèm theo tiếng nổ lớn khi phi cơ Air India rơi ở thành phố Ahmedabad, miền tây Ấn Độ. #VnExpress"
375,"BÌNH THUẬN: Ôtô 5 chỗ chạy đến vòng xoay sông Cầu Ké bất ngờ tông một xe máy rồi lao vào tiệm bánh xèo khiến chủ quán tử vong, hai người khách bị thương."
376,"Lũ từ thượng nguồn đổ về làm sạt lở một phần căn nhà của ông Võ Văn Cường (52 tuổi) ở xã A Bung, huyện Đakrông, cuốn trôi một ôtô và uy hiếp nhiều tài sản. #VnExpress"
377,"Ông David Serkin, bệnh nhân ung thư ở tỉnh bang Alberta, trúng độc đắc 3 lần liên tiếp từ tháng 8/2024, với tổng giải thưởng 2,5 triệu USD. #VnExpress"
378,Giám đốc Công an tỉnh Điện Biên làm Cục trưởng chống ma túy
379,Bị bắt vì dùng chất cực độc xyanua để trộm chó 👇👇
380,"VỤ RƠI MÁY BAY Ở ẤN ĐỘ  Cảnh sát tìm thấy một người sống sót, là hành khách ngồi ghế 11A #VnExpress"
381,Bé 21 tháng tuổi qua đời vì bị bố bỏ quên trong ôtô
382,Đại tá Lê Quang Nhân làm Giám đốc Công an Bình Định👇
383,"Giữa trưa, Minh Tuấn, 28 tuổi, chạy xe 7 km đến quán cà phê ở quận Cầu Giấy, Hà Nội để gặp một chàng trai lạ mặt.  Đợi Tuấn tại quán là một chàng trai ngang tuổi. Hai người kết nối qua dịch vụ ""trò chuyện với người lạ"" trên mạng xã hội từ tối hôm trước.  Trong 60 phút, Tuấn ngồi kể về áp lực công việc và chuyện tình cảm của mình. Anh vừa trải qua mối tình bốn năm, đã tính chuyện cưới hỏi lại đổ vỡ. Cùng lúc đó, dự án ở công ty thất bại, Tuấn đứng trên bờ vực bị sa thải.  Chàng trai đối diện chăm chú lắng nghe. Thỉnh thoảng, người này bày tỏ sự đồng cảm và đưa ra góc nhìn riêng.  ""Cậu ấy không phán xét, không đưa lời khuyên, mình chỉ kể để được lắng nghe"", Tuấn nói. ""Cảm giác nhẹ lòng hẳn""."
384,"Tai nạn máy bay ở Ahmedabad khiến các bệnh viện địa phương rơi vào hỗn loạn, nhiều nạn nhân cấp cứu trong tình trạng nguy kịch #VnExpress"
385,"HIỆN TRƯỜNG VỤ RƠI MÁY BAY CHỞ 242 NGƯỜI Ở ẤN ĐỘ  Máy bay Air India chở 242 người lao xuống đất sau khi cất cánh từ sân bay Ahmedabad ở Ấn Độ, vỡ thành nhiều mảnh và bốc cháy dữ dội. #VnExpress"
386,"ĐỜI SỐNG NGƯỜI VIỆT THẾ KỶ 20 QUA ẢNH TƯ LIỆU BÁO CHÍ  Hình ảnh người dân học lớp xóa mù chữ, xếp hàng mua thực phẩm theo chế độ tem phiếu được thể hiện trong ảnh tư liệu báo chí."
387,"Tiêu thụ đồ uống có đường (ĐUCĐ) bình quân đầu người ở Việt Nam đã tăng gấp 4 lần từ 2009 đến 2023. Trung bình, mỗi người uống gần 70 lít/năm – tương đương khoảng 1,3 lít/tuần.  Theo Tổ chức Y tế Thế giới (WHO), thường xuyên tiêu thụ đồ uống có đường làm tăng nguy cơ thừa cân béo phì, tiểu đường tuýp 2 và nhiều bệnh không lây nhiễm khác.  Hiện có khoảng 110 quốc gia/vùng lãnh thổ áp dụng thuế tiêu thụ đặc biệt với ĐUCĐ - một giải pháp nhằm giảm tiêu thụ, bảo vệ sức khỏe và tăng nguồn lực cho y tế cũng như các chương trình phát triển kinh tế - xã hội khác.    🌍 Bài học từ quốc tế: - Mexico: Sau 1 năm áp thuế, lượng mua giảm 12%, đặc biệt giảm tới 17% ở nhóm thu nhập thấp. Mỗi 1 USD thuế giúp tiết kiệm gần 4 USD chi phí y tế - Thái Lan: Sau 2 năm tăng thuế, tiêu thụ nước ngọt có ga giảm 17,7%. Dự báo nếu thuế tăng từ 11–25%, tỷ lệ béo phì có thể giảm gần 5%. - Nam Phi: Lượng mua ĐUCĐ giảm 29%, lượng đường và calorie tiêu thụ từ ĐUCĐ giảm 50% sau 2 năm áp thuế. Lượng tiêu thụ các đồ uống không chịu thuế (ít hoặc không đường) tăng 15%.  ✅Chính sách này nhằm giảm tiêu thụ các sản phẩm có đường và ứng phó với các vấn đề sức khỏe đang gia tăng.  #đồ_uống_có_đường #sức_khỏe #ADS    *"
388,Ba học sinh bị phóng điện khi gỡ diều mắc đường dây cao thế
389,"Sau sáp nhập, vai trò ""đầu tàu kinh tế"" của TP HCM rõ nét với GRDP gấp đôi Hà Nội, GDP chiếm 1/4  cả nước👇 #VnExpress"
390,"Khu đất 148 Giảng Võ, trung tâm triển lãm lớn nhất miền Bắc một thời, đang dần “thay áo mới” với siêu dự án bất động sản thương mại Vinhomes The Gallery, biểu tượng thương mại mới mang hơi thở toàn cầu.  #VinhomesTheGallery #Gum #Ginza #Soho #ADS"
391,"Một kho lạnh tại huyện Bình Chánh chứa hơn 61 tấn nội tạng, thịt động vật không rõ nguồn gốc, dán nhãn nước ngoài vừa bị Phòng Cảnh sát kinh tế Công an TP HCM phát hiện. #VnExpress"
392,"Đỗ song song với một xe khác ở lề đường, người phụ nữ rời khỏi ghế lái bỏ sang đường hôm 11/6 tại Bà Triệu, Vĩnh Yên, Vĩnh Phúc."
393,"[Trực tiếp] Chương trình tư vấn trực tuyến: ""Cá thể hoá điều trị sỏi tiết niệu (Sỏi thận, sỏi bàng quang, sỏi niệu quản, sỏi niệu đạo): Chuyên gia, bác sĩ giàu kinh nghiệm, máy móc hiện đại"".  Livestream từ Khoa Tiết niệu, Trung tâm Tiết niệu - Thận học - Nam khoa, BVĐK Tâm Anh TP.HCM sẽ giúp bạn giải đáp mọi thắc mắc:  ❓ Sỏi tiết niệu bao gồm những loại sỏi nào? Hình thành như thế nào và nguy hiểm ra sao? ❓ Ai dễ mắc sỏi thận, sỏi bàng quang, sỏi niệu quản, sỏi niệu đạo? ❓ Các phương pháp chẩn đoán sỏi tiết niệu hiện đại nhất hiện nay?  Cùng rất nhiều thắc mắc khác về sỏi tiết niệu sẽ được giải đáp bởi các chuyên gia, bác sĩ hệ thống BVĐK Tâm Anh giải đáp ngay lúc này. ---------------------------------------------------- 🏥 HỆ THỐNG BỆNH VIỆN ĐA KHOA TÂM ANH 🔹108 Hoàng Như Tiếp, P.Bồ Đề, Q.Long Biên, TP. Hà Nội ☎️ Hotline: 024 3872 3872 - 024 7106 6858 🔹2B Phổ Quang, P.2, Q.Tân Bình, TP.HCM 🔹25 Nguyễn Hữu Thọ, P.Tân Hưng, Q.7, TP.HCM 🔹316C Phạm Hùng, P.5, Q.8, TP.HCM ☎️ Hotline: 028 7102 6789 - 093 180 6858 🌐 Website: https://tamanhhospital.vn   #bvta #tamanh_hcm #tiet_nieu #ADS"
