post_id,content,comment_ids
409,"Theo tin từ Edaily, ngày 11/6 Tòa án Trung tâm Seoul đã bác bỏ đơn kháng cáo của Viện GaroSero vào ngày 10/6. Đơn kháng cáo này liên quan đến lệnh cấm tạm thời được ban hành trước đó, nhằm ngăn chặn hành vi vi phạm Luật xử phạt hành vi theo dõi (Stalking) của GaroSero.  Trước đó, tòa án đã ra lệnh cấm tạm thời đối với GaroSero, yêu cầu chấm dứt việc theo dõi nam diễn viên Kim Soo Hyun. Viện GaroSero đã không chấp nhận phán quyết này và đệ đơn kháng cáo, tuy nhiên, đơn kháng cáo đã bị bác bỏ.","post_409_cmt_1,post_409_cmt_2,post_409_cmt_3,post_409_cmt_4,post_409_cmt_5,post_409_cmt_6,post_409_cmt_7,post_409_cmt_8,post_409_cmt_9,post_409_cmt_10,post_409_cmt_11,post_409_cmt_12,post_409_cmt_13,post_409_cmt_14,post_409_cmt_15,post_409_cmt_16,post_409_cmt_17,post_409_cmt_18,post_409_cmt_19,post_409_cmt_20,post_409_cmt_21,post_409_cmt_22,post_409_cmt_23,post_409_cmt_24,post_409_cmt_25,post_409_cmt_26,post_409_cmt_27,post_409_cmt_28,post_409_cmt_29,post_409_cmt_30,post_409_cmt_31,post_409_cmt_32,post_409_cmt_33,post_409_cmt_34,post_409_cmt_35,post_409_cmt_36,post_409_cmt_37,post_409_cmt_38,post_409_cmt_39,post_409_cmt_40,post_409_cmt_41,post_409_cmt_42,post_409_cmt_43,post_409_cmt_44,post_409_cmt_45,post_409_cmt_46,post_409_cmt_47,post_409_cmt_48,post_409_cmt_49,post_409_cmt_50"
410,"Mang Mẹ Đi Bỏ chính thức hé lộ poster đầu tiên – ngập tràn tình thân và cảm xúc ❗️  Một người mẹ lạc trong ký ức chính mình. Một nhóm bạn không m(á)u mủ nhưng gắn bó như ruột thịt. Một hành trình nhiều nước mắt hơn nụ cười – nhưng vẫn đầy yêu thương.  Poster không chỉ là hình ảnh, mà là lời hứa cho một bộ phim sẽ chạm vào những điều sâu kín nhất trong mỗi chúng ta.  🎬 Mang Mẹ Đi Bỏ – Dự kiến khởi chiếu 01.08.2025 #MangMeDiBo","post_410_cmt_1,post_410_cmt_2,post_410_cmt_3,post_410_cmt_4,post_410_cmt_5,post_410_cmt_6,post_410_cmt_7,post_410_cmt_8,post_410_cmt_9,post_410_cmt_10,post_410_cmt_11,post_410_cmt_12,post_410_cmt_13,post_410_cmt_14,post_410_cmt_15,post_410_cmt_16,post_410_cmt_17,post_410_cmt_18,post_410_cmt_19,post_410_cmt_20,post_410_cmt_21,post_410_cmt_22,post_410_cmt_23,post_410_cmt_24,post_410_cmt_25,post_410_cmt_26,post_410_cmt_27,post_410_cmt_28,post_410_cmt_29,post_410_cmt_30,post_410_cmt_31,post_410_cmt_32,post_410_cmt_33,post_410_cmt_34,post_410_cmt_35,post_410_cmt_36,post_410_cmt_37,post_410_cmt_38,post_410_cmt_39,post_410_cmt_40,post_410_cmt_41,post_410_cmt_42,post_410_cmt_43,post_410_cmt_44,post_410_cmt_45,post_410_cmt_46,post_410_cmt_47,post_410_cmt_48,post_410_cmt_49,post_410_cmt_50"
411,6/7 thành viên BTS đã hoàn thành nghĩa vụ quân sự 🫡💜,"post_411_cmt_1,post_411_cmt_2,post_411_cmt_3,post_411_cmt_4,post_411_cmt_5,post_411_cmt_6,post_411_cmt_7,post_411_cmt_8,post_411_cmt_9,post_411_cmt_10,post_411_cmt_11,post_411_cmt_12,post_411_cmt_13,post_411_cmt_14,post_411_cmt_15,post_411_cmt_16,post_411_cmt_17,post_411_cmt_18,post_411_cmt_19,post_411_cmt_20,post_411_cmt_21,post_411_cmt_22,post_411_cmt_23,post_411_cmt_24,post_411_cmt_25,post_411_cmt_26,post_411_cmt_27,post_411_cmt_28,post_411_cmt_29,post_411_cmt_30,post_411_cmt_31,post_411_cmt_32,post_411_cmt_33,post_411_cmt_34,post_411_cmt_35,post_411_cmt_36,post_411_cmt_37,post_411_cmt_38,post_411_cmt_39,post_411_cmt_40,post_411_cmt_41,post_411_cmt_42,post_411_cmt_43,post_411_cmt_44,post_411_cmt_45,post_411_cmt_46,post_411_cmt_47,post_411_cmt_48,post_411_cmt_49,post_411_cmt_50"
412,Jexxica Thanh Tú và “bông hoa nhài” duy nhất trong lòng ảnh 🤗  Ảnh: Kiệt Trần,"post_412_cmt_1,post_412_cmt_2,post_412_cmt_3,post_412_cmt_4,post_412_cmt_5,post_412_cmt_7,post_412_cmt_8,post_412_cmt_9,post_412_cmt_10,post_412_cmt_11,post_412_cmt_12,post_412_cmt_13,post_412_cmt_14,post_412_cmt_15,post_412_cmt_16,post_412_cmt_17,post_412_cmt_18,post_412_cmt_19,post_412_cmt_20,post_412_cmt_21,post_412_cmt_22,post_412_cmt_23,post_412_cmt_24,post_412_cmt_25,post_412_cmt_26,post_412_cmt_27,post_412_cmt_28,post_412_cmt_29,post_412_cmt_30,post_412_cmt_32,post_412_cmt_33,post_412_cmt_34,post_412_cmt_35,post_412_cmt_36,post_412_cmt_37,post_412_cmt_38,post_412_cmt_39"
413,Bộ ảnh với nhan sắc “ngọt như kẹo” của Hoa hậu Quốc Tế Thanh Thuỷ vừa được đăng tải ☺️💓,"post_413_cmt_1,post_413_cmt_2,post_413_cmt_3,post_413_cmt_4,post_413_cmt_5,post_413_cmt_6,post_413_cmt_7,post_413_cmt_8"
414,Dàn rapper sở hữu nón vàng của chương trình Rap Việt cùng góp giọng trong album 'Đôi Chân Đi' của Ricky Star. Cụ thể:  Ricky Star 🧢 5 nón vàng Seachains 🧢 3 nón vàng  Hustlang Robber 🧢 2 nón vàng Blacka🧢 2 nón vàng Sol7 🧢 2 nón vàng Lăng LD 🧢 1 nón vàng Saabirose 🧢 1 nón vàng,"post_414_cmt_1,post_414_cmt_2,post_414_cmt_3,post_414_cmt_4,post_414_cmt_5,post_414_cmt_6,post_414_cmt_7,post_414_cmt_8,post_414_cmt_10,post_414_cmt_11,post_414_cmt_12,post_414_cmt_13,post_414_cmt_14,post_414_cmt_15,post_414_cmt_16,post_414_cmt_17,post_414_cmt_18,post_414_cmt_19,post_414_cmt_20,post_414_cmt_21,post_414_cmt_22,post_414_cmt_23,post_414_cmt_25,post_414_cmt_26,post_414_cmt_27,post_414_cmt_28,post_414_cmt_29,post_414_cmt_30,post_414_cmt_31,post_414_cmt_32"
415,"Kết thúc trận đấu, Việt Nam thua Malaysia với tỷ số 0-4 ở lượt hai bảng F, vòng loại cuối Asian Cup 2027.  Các bàn thắng được ghi từ Figueireido, Holgado, Ong và Cools của đội Malaysia.  Ảnh: VnExpress","post_415_cmt_1,post_415_cmt_2,post_415_cmt_3,post_415_cmt_4,post_415_cmt_5,post_415_cmt_6,post_415_cmt_7,post_415_cmt_8,post_415_cmt_9,post_415_cmt_10,post_415_cmt_11,post_415_cmt_12,post_415_cmt_13,post_415_cmt_14,post_415_cmt_15,post_415_cmt_16,post_415_cmt_17,post_415_cmt_18,post_415_cmt_19,post_415_cmt_21,post_415_cmt_22,post_415_cmt_23,post_415_cmt_24,post_415_cmt_25"
416,Elm gái Hải Đường thả dáng bên hoa Loa Kèn 🥰  Ảnh: Salim,"post_416_cmt_1,post_416_cmt_2,post_416_cmt_3,post_416_cmt_4,post_416_cmt_5,post_416_cmt_6,post_416_cmt_7"
417,"🤚 Disney nói không với yêu đương 🙏 Fan: Bây khoảiii, t cho cưới luôn rồi ☺️  Phim: Zootopia (2016)","post_417_cmt_1,post_417_cmt_2,post_417_cmt_3,post_417_cmt_4,post_417_cmt_5,post_417_cmt_6,post_417_cmt_7,post_417_cmt_8,post_417_cmt_9,post_417_cmt_10,post_417_cmt_11,post_417_cmt_12,post_417_cmt_13,post_417_cmt_14,post_417_cmt_15,post_417_cmt_16,post_417_cmt_17,post_417_cmt_18,post_417_cmt_19,post_417_cmt_20,post_417_cmt_21,post_417_cmt_22,post_417_cmt_23,post_417_cmt_24,post_417_cmt_25,post_417_cmt_26,post_417_cmt_27,post_417_cmt_28,post_417_cmt_30,post_417_cmt_31,post_417_cmt_32,post_417_cmt_33,post_417_cmt_34,post_417_cmt_35,post_417_cmt_36,post_417_cmt_37,post_417_cmt_38,post_417_cmt_39,post_417_cmt_40,post_417_cmt_41,post_417_cmt_42,post_417_cmt_43,post_417_cmt_44,post_417_cmt_45,post_417_cmt_46,post_417_cmt_47,post_417_cmt_48,post_417_cmt_49,post_417_cmt_50"
418,"Nhan sắc ""vịu ơ"" Phương Ly trong MV 'Bông Hoa Nhài' của ông bạn thân JustaTee 😳💓","post_418_cmt_1,post_418_cmt_3"
419,"🔥 Đến rồi, đến rồi! Bản demo JustaTee ấp ủ suốt 8 năm chính thức ra mắt - ca khúc 'Bông Hoa Nhài' được sáng tác vào năm 2017, mở đường cho album đầu tay của anh sau gần 20 năm hoạt động nghệ thuật.  Ca khúc cũng đánh dấu sự trở lại của JustaTee trong vai trò người nghệ sĩ solo, sáng tác, thể hiện và định hình âm nhạc theo cách riêng. Đồng thời, một lần nữa mang ""đôi bạn tạo hit"" JustaTee và Phương Ly trở lại sau loạt ca khúc bất hủ như Thằng Điên, Mặt Trời Của Em, Đã Lỡ Yêu Em Nhiều,...  'Bông Hoa Nhài' đã chính thức ra mắt, còn concert thế nào mời anh Tee nói luônnnn 😤","post_419_cmt_1,post_419_cmt_2,post_419_cmt_3,post_419_cmt_4,post_419_cmt_5,post_419_cmt_6,post_419_cmt_7,post_419_cmt_8,post_419_cmt_9,post_419_cmt_10,post_419_cmt_11,post_419_cmt_12,post_419_cmt_13,post_419_cmt_14,post_419_cmt_15,post_419_cmt_16,post_419_cmt_17,post_419_cmt_18,post_419_cmt_19,post_419_cmt_20,post_419_cmt_21"
420,"Nói tui nghe, cảm giác bị Chat GPT silent treatment như thế nào? ☺️","post_420_cmt_1,post_420_cmt_2,post_420_cmt_3,post_420_cmt_4,post_420_cmt_5,post_420_cmt_6,post_420_cmt_7,post_420_cmt_8,post_420_cmt_9,post_420_cmt_10,post_420_cmt_11,post_420_cmt_12,post_420_cmt_13,post_420_cmt_14,post_420_cmt_15,post_420_cmt_16,post_420_cmt_17,post_420_cmt_18,post_420_cmt_19,post_420_cmt_20,post_420_cmt_21,post_420_cmt_22,post_420_cmt_23,post_420_cmt_24,post_420_cmt_25,post_420_cmt_26,post_420_cmt_27,post_420_cmt_28,post_420_cmt_29,post_420_cmt_30,post_420_cmt_31,post_420_cmt_32,post_420_cmt_33,post_420_cmt_34,post_420_cmt_35,post_420_cmt_36,post_420_cmt_37,post_420_cmt_38,post_420_cmt_39,post_420_cmt_40,post_420_cmt_41,post_420_cmt_42,post_420_cmt_43,post_420_cmt_44,post_420_cmt_45,post_420_cmt_46,post_420_cmt_47,post_420_cmt_48,post_420_cmt_49,post_420_cmt_50"
421,"Công ty TTV kiện Quốc Thiên vì vi phạm bản quyền liên quan đến bản hit ""Mối tình không tên"".  Cụ thể, Công ty TTV cho biết đã mua độc quyền ca khúc ""Mối tình không tên"" của nhạc sĩ Chí Trung 5 năm, tuy nhiên, ca sĩ Quốc Thiên nhiều lần sử dụng ca khúc cho các chương trình biểu diễn (có yếu tố thương mại) dù đã được phía công ty nhiều lần nhắc nhở.  Trước đó, nhạc sĩ Chí Trung và Công ty TTV đã từng đồng ý cấp phép cho nhiều ca sĩ sử dụng các ca khúc của mình, trong đó có ca sĩ Quốc Thiên. Đến ngày 6/8/2024, công ty chính thức ngừng cấp phép biểu diễn ca khúc này cho các nghệ sĩ khác, chỉ ca sĩ Đình Nguyễn được phép độc quyền sử dụng.  Đến ngày 9/4/2025, Quốc Thiên có liên hệ ca sĩ Đình Nguyễn để tiếp tục sử dụng ca khúc 'Mối tình không tên' biểu diễn thương mại. Nhưng ca sĩ Đình Nguyễn khẳng định ""không cho phép"".","post_421_cmt_1,post_421_cmt_2,post_421_cmt_3,post_421_cmt_4,post_421_cmt_5,post_421_cmt_6,post_421_cmt_7,post_421_cmt_8,post_421_cmt_9,post_421_cmt_10,post_421_cmt_11,post_421_cmt_12,post_421_cmt_13,post_421_cmt_14,post_421_cmt_15,post_421_cmt_16,post_421_cmt_17,post_421_cmt_18,post_421_cmt_19,post_421_cmt_20,post_421_cmt_21,post_421_cmt_22,post_421_cmt_23,post_421_cmt_24,post_421_cmt_25,post_421_cmt_26,post_421_cmt_27,post_421_cmt_28,post_421_cmt_29,post_421_cmt_30,post_421_cmt_31,post_421_cmt_32,post_421_cmt_33,post_421_cmt_34,post_421_cmt_35,post_421_cmt_36,post_421_cmt_37,post_421_cmt_39,post_421_cmt_40,post_421_cmt_41,post_421_cmt_42,post_421_cmt_43,post_421_cmt_44,post_421_cmt_45,post_421_cmt_46,post_421_cmt_47"
422,"Tựa game hành động nhập vai Black Myth: Wukong chính thức chấm dứt độc quyền trên PlayStation, công bố ""đổ bộ"" lên hệ máy Xbox Series X/S của Microsoft, vào ngày 20.8 sắp tới, sau đúng 1 năm phát hành trên PS5.","post_422_cmt_1,post_422_cmt_2,post_422_cmt_3,post_422_cmt_4,post_422_cmt_5,post_422_cmt_6,post_422_cmt_7,post_422_cmt_8,post_422_cmt_9,post_422_cmt_10,post_422_cmt_11,post_422_cmt_12,post_422_cmt_13,post_422_cmt_14,post_422_cmt_15,post_422_cmt_16,post_422_cmt_17,post_422_cmt_18,post_422_cmt_19,post_422_cmt_20,post_422_cmt_21,post_422_cmt_22,post_422_cmt_23,post_422_cmt_24,post_422_cmt_25,post_422_cmt_26,post_422_cmt_27,post_422_cmt_28,post_422_cmt_29,post_422_cmt_30,post_422_cmt_31,post_422_cmt_32,post_422_cmt_33,post_422_cmt_34,post_422_cmt_35,post_422_cmt_36,post_422_cmt_37,post_422_cmt_38,post_422_cmt_39,post_422_cmt_40,post_422_cmt_41,post_422_cmt_42,post_422_cmt_43,post_422_cmt_44,post_422_cmt_45,post_422_cmt_46"
423,"Đặc sản của mấy ảnh, mỗi lần xuất ngũ là ê hề content 😇","post_423_cmt_1,post_423_cmt_2,post_423_cmt_3,post_423_cmt_4,post_423_cmt_5,post_423_cmt_6,post_423_cmt_7,post_423_cmt_8,post_423_cmt_9,post_423_cmt_10,post_423_cmt_11,post_423_cmt_12,post_423_cmt_13,post_423_cmt_14,post_423_cmt_15,post_423_cmt_16,post_423_cmt_17,post_423_cmt_18,post_423_cmt_19,post_423_cmt_20,post_423_cmt_21,post_423_cmt_22,post_423_cmt_23,post_423_cmt_24,post_423_cmt_25,post_423_cmt_26,post_423_cmt_27,post_423_cmt_28,post_423_cmt_29,post_423_cmt_30,post_423_cmt_31,post_423_cmt_32,post_423_cmt_33,post_423_cmt_34,post_423_cmt_35,post_423_cmt_36"
424,"Chiêm ngưỡng iOS 26: Giao diện Liquid Glass trong suốt ""lột xác"" hoàn toàn.  Video: Apple Hub.","post_424_cmt_1,post_424_cmt_2,post_424_cmt_3,post_424_cmt_4,post_424_cmt_5,post_424_cmt_6,post_424_cmt_7,post_424_cmt_8,post_424_cmt_9,post_424_cmt_10,post_424_cmt_11,post_424_cmt_12,post_424_cmt_13,post_424_cmt_14,post_424_cmt_15,post_424_cmt_16,post_424_cmt_17,post_424_cmt_18,post_424_cmt_19,post_424_cmt_20,post_424_cmt_21,post_424_cmt_22,post_424_cmt_23,post_424_cmt_24,post_424_cmt_25,post_424_cmt_26,post_424_cmt_27,post_424_cmt_28,post_424_cmt_29,post_424_cmt_30,post_424_cmt_31,post_424_cmt_32,post_424_cmt_33,post_424_cmt_34,post_424_cmt_35,post_424_cmt_36,post_424_cmt_37,post_424_cmt_38,post_424_cmt_39,post_424_cmt_40,post_424_cmt_41,post_424_cmt_42,post_424_cmt_43,post_424_cmt_44,post_424_cmt_45,post_424_cmt_46,post_424_cmt_47"
425,"CHẠY - bản OST của Dưới Đáy Hồ do Đặng Minh thể hiện chính thức ra mắt. Ca khúc nói lên hành trình vượt thoát ám ảnh quá khứ của một tâm hồn mong manh đang đi tìm ánh sáng và tương lai hi vọng, nơi sự sống luôn có thể bắt đầu lại.  Phim Dưới Đáy Hồ | Đang chiếu tại các rạp trên toàn quốc.  #DuoiDayHo","post_425_cmt_1,post_425_cmt_2,post_425_cmt_3,post_425_cmt_4,post_425_cmt_6,post_425_cmt_7,post_425_cmt_8,post_425_cmt_9,post_425_cmt_10,post_425_cmt_11,post_425_cmt_12,post_425_cmt_13,post_425_cmt_14,post_425_cmt_15,post_425_cmt_16,post_425_cmt_17,post_425_cmt_18"
426,"BÁNH KEM VIỆT ĐẠT HUY CHƯƠNG VÀNG CUỘC THI HÀNG ĐẦU CHÂU Á.  Chiếc bánh kem chủ đề hát bội của nghệ nhân Thiên Ân vừa ""ẵm"" huy chương vàng cuộc thi HongKong International Culinary Classic hôm 16/5.  (","post_426_cmt_1,post_426_cmt_2,post_426_cmt_3,post_426_cmt_4,post_426_cmt_5,post_426_cmt_6,post_426_cmt_7,post_426_cmt_8,post_426_cmt_9,post_426_cmt_10,post_426_cmt_11,post_426_cmt_12,post_426_cmt_13,post_426_cmt_14,post_426_cmt_15,post_426_cmt_16,post_426_cmt_17,post_426_cmt_18,post_426_cmt_19,post_426_cmt_20,post_426_cmt_21,post_426_cmt_22,post_426_cmt_23,post_426_cmt_24,post_426_cmt_25,post_426_cmt_26,post_426_cmt_27,post_426_cmt_28,post_426_cmt_29,post_426_cmt_30,post_426_cmt_31,post_426_cmt_32,post_426_cmt_33,post_426_cmt_34,post_426_cmt_35,post_426_cmt_36,post_426_cmt_37,post_426_cmt_38,post_426_cmt_39,post_426_cmt_40,post_426_cmt_41,post_426_cmt_42,post_426_cmt_43,post_426_cmt_44,post_426_cmt_45,post_426_cmt_46,post_426_cmt_47,post_426_cmt_48,post_426_cmt_49,post_426_cmt_50"
427,💥📱APPLE VỪA TRÌNH LÀNG IOS 26 VỚI MỘT GIAO DIỆN HOÀN TOÀN MỚI: LIQUID GLASS TRONG SUỐT,"post_427_cmt_1,post_427_cmt_2,post_427_cmt_3,post_427_cmt_4,post_427_cmt_5,post_427_cmt_6,post_427_cmt_7,post_427_cmt_8,post_427_cmt_9,post_427_cmt_10,post_427_cmt_11,post_427_cmt_12,post_427_cmt_13,post_427_cmt_14,post_427_cmt_15,post_427_cmt_16,post_427_cmt_17,post_427_cmt_18,post_427_cmt_19,post_427_cmt_20,post_427_cmt_21,post_427_cmt_22,post_427_cmt_23,post_427_cmt_24,post_427_cmt_25,post_427_cmt_26,post_427_cmt_27,post_427_cmt_28,post_427_cmt_29,post_427_cmt_30,post_427_cmt_31,post_427_cmt_32,post_427_cmt_33,post_427_cmt_34,post_427_cmt_35,post_427_cmt_36,post_427_cmt_37,post_427_cmt_38,post_427_cmt_39,post_427_cmt_40,post_427_cmt_41,post_427_cmt_42,post_427_cmt_43,post_427_cmt_44,post_427_cmt_45,post_427_cmt_46,post_427_cmt_47,post_427_cmt_48,post_427_cmt_49,post_427_cmt_50"
428,Thấy hoa hậu Tiểu Vy nhặt điện thoại lên chuẩn bị tiểu phẩm âm nhạc là nghi nghi rồi ☺️  Video: Trần Tiểu Vy,"post_428_cmt_1,post_428_cmt_2,post_428_cmt_3,post_428_cmt_4,post_428_cmt_5,post_428_cmt_6,post_428_cmt_7,post_428_cmt_8,post_428_cmt_9,post_428_cmt_10,post_428_cmt_11,post_428_cmt_12,post_428_cmt_13,post_428_cmt_14,post_428_cmt_15,post_428_cmt_16,post_428_cmt_17,post_428_cmt_18,post_428_cmt_19,post_428_cmt_20"
429,"Có thể bạn vẫn nhớ: 'Tình Yêu Ngủ Quên' - một trong những bản hit của Hoàng Tôn còn có sự kết hợp với một giọng nữ. Và không ai khác, giọng nữ đó chính là Em Xinh LyHan - một trong những gương mặt đang được chú ý của chương trình Em Xinh Say Hi gần đây.  Tình Yêu Ngủ Quên - Hoàng Tôn x LyHan, phiên bản remix trong mixset Đổi Nhạc Nền Vol.3 của Machiot.","post_429_cmt_1,post_429_cmt_2,post_429_cmt_3,post_429_cmt_4,post_429_cmt_5,post_429_cmt_6,post_429_cmt_7,post_429_cmt_8"
430,"Card bo góc ""cho fan đời đầu"" của Bi Béo đã đến tay Bùi Công Nam rồi =))))  Video: baotram150","post_430_cmt_1,post_430_cmt_2,post_430_cmt_3,post_430_cmt_4,post_430_cmt_5,post_430_cmt_6,post_430_cmt_7,post_430_cmt_8,post_430_cmt_9,post_430_cmt_10,post_430_cmt_11,post_430_cmt_12,post_430_cmt_13,post_430_cmt_14,post_430_cmt_15,post_430_cmt_16,post_430_cmt_17,post_430_cmt_18,post_430_cmt_19,post_430_cmt_20,post_430_cmt_21,post_430_cmt_22,post_430_cmt_23,post_430_cmt_24,post_430_cmt_25,post_430_cmt_26,post_430_cmt_27,post_430_cmt_28,post_430_cmt_29,post_430_cmt_30,post_430_cmt_31,post_430_cmt_32,post_430_cmt_33,post_430_cmt_34,post_430_cmt_35,post_430_cmt_36,post_430_cmt_37,post_430_cmt_38,post_430_cmt_39,post_430_cmt_40,post_430_cmt_41,post_430_cmt_42,post_430_cmt_43,post_430_cmt_44,post_430_cmt_45,post_430_cmt_46,post_430_cmt_47,post_430_cmt_48,post_430_cmt_49,post_430_cmt_50"
431,"Em Xinh Phương Ly vào vai nữ chính trong MV trở lại của JustaTee 🥵🔥  Đã Phương Ly nữ chính mà còn thêm Jessica Thanh Tú lần này còn ""hướng ngoại"" tham gia đóng MV nữa thì... 20h ngày 10.06.2025 trên kênh YouTube chính thức của JustaTee! Lần này hẹn đúng ngày giờ chứ không","post_431_cmt_1,post_431_cmt_2,post_431_cmt_4,post_431_cmt_5,post_431_cmt_7,post_431_cmt_8,post_431_cmt_9,post_431_cmt_10,post_431_cmt_11,post_431_cmt_12,post_431_cmt_13"
432,"“Có những tình bạn thay đổi cả một thế giới. Và có những mối quan hệ khiến ta đủ can đảm để trở thành phiên bản tốt nhất của chính mình.”  Hơn cả một bộ phim về rồng và những pha hành động mãn nhãn, Bí Kíp Luyện Rồng bản live-action là hành trình chữa lành nơi chúng ta bắt gặp tình bạn chân thành giữa Hiccup và Răng Sún và niềm tin vào bản thân khi ta cảm thấy mình “khác biệt”.  Bộ phim mang lại những giá trị quen thuộc nhưng chưa bao giờ cũ: tình bạn có thể đến từ những điều tưởng chừng không thể hòa hợp, tình thân đôi khi cần thời gian và dũng khí để thấu hiểu, và lòng can đảm không phải là không sợ mà là dám bước tiếp dù vẫn còn sợ.  Phiên bản live-action của Bí Kíp Luyện Rồng sẽ mang đến trải nghiệm cảm xúc sâu sắc và trưởng thành hơn, đồng thời giữ nguyên sự kỳ diệu đã chinh phục trái tim khán giả suốt nhiều năm qua.  BÍ KÍP LUYỆN RỒNG có suất chiếu sớm tại các rạp từ ngày 12.06 và chính thức khởi chiếu từ 13.06 nha","post_432_cmt_1,post_432_cmt_2,post_432_cmt_3"
433,"BTS V & SONG KANG KHOE ẢNH ĐI TẬP GYM, CHỤP HÌNH PHOTOBOTH CÙNG NHAU 🥵🔥","post_433_cmt_1,post_433_cmt_2,post_433_cmt_3,post_433_cmt_4,post_433_cmt_5,post_433_cmt_6,post_433_cmt_7,post_433_cmt_8,post_433_cmt_9,post_433_cmt_10,post_433_cmt_11,post_433_cmt_12,post_433_cmt_13,post_433_cmt_14,post_433_cmt_15,post_433_cmt_16,post_433_cmt_17,post_433_cmt_18,post_433_cmt_19,post_433_cmt_20,post_433_cmt_21,post_433_cmt_22,post_433_cmt_23,post_433_cmt_24,post_433_cmt_25,post_433_cmt_26,post_433_cmt_27,post_433_cmt_28,post_433_cmt_29,post_433_cmt_30,post_433_cmt_31,post_433_cmt_32,post_433_cmt_33,post_433_cmt_34,post_433_cmt_35,post_433_cmt_36,post_433_cmt_37,post_433_cmt_38,post_433_cmt_39,post_433_cmt_40,post_433_cmt_41,post_433_cmt_42,post_433_cmt_43,post_433_cmt_44,post_433_cmt_45,post_433_cmt_46,post_433_cmt_47,post_433_cmt_48,post_433_cmt_49,post_433_cmt_50"
