post_id,cmt_id,comment
43,post_43_cmt_19,Trước ông nào bảo nhập tịch vào mất bản sắc dân tộc nhỉ..không có Xuân Son cái còn như kiểu trẻ em SOS đá bóng…giờ vào hô to cái đội đá bẩn mắt hộ tôi với..thầy Park nói rồi..Người VN chỉ yêu bóng đá thắng thôi..nên đừng giả vờ cao thượng :))
43,post_43_cmt_20,Không nhập thêm ít nhất 4 tây thì sau này có thể chỉ ăn được người ae Lào thôi
43,post_43_cmt_21,gặp ngay ông nạp vip
43,post_43_cmt_22,Như bố đá với con😂
43,post_43_cmt_23,Bẩn mắt
43,post_43_cmt_24,hết ảo tưởng nhé. xem như bố da với con
43,post_43_cmt_25,Đỡ thế nào được..
43,post_43_cmt_26,Thực sự quá đen cho philip nguyễn. Trận nào cậu đc bắt chính là trận đó gặp đội quá mạnh.
43,post_43_cmt_27,"Thua là dễ hiểu thôi, có gì mà buồn :)))) Cứ như 6 tuổi đá với 16 tuổi, có mà phối hợp bằng niềm tin 😂😂😂"
43,post_43_cmt_28,"thắng làm vua , thua đổ thừa , đá ko lại đổ thừa ng ta nhập tịch , luật pháp quôc tế có cấm k ? , fifa có cấm k ? , vn ko có ct nhập tịch à ? , kẻ giỏi hơn sẽ là ng chiến thắng ..."
43,post_43_cmt_29,Thua là đúng. Vff và hệ thống bóng đá vn lên xem xét lại.
43,post_43_cmt_30,"Không có tiền thì bố chúng nó cũng chả nhập tịch, thằng chủ tịch JDT nó tài trợ cho vụ này đấy, VN có đầy cầu thủ giỏi nhưng ko có tiền thì còn lâu tụi nó mới về"
43,post_43_cmt_31,"Đôi hình chúng ta chấp vá,đối thủ thì nhập tịch nguyên đội hình.Cố lên Việt Nam! 🇻🇳"
43,post_43_cmt_32,"Hiệp 1 khen thủ môn hay đáo để sau mấy tình huống cứu thua, nghỉ giải lao blv dự đoán h2 0-0, đúng là tự tin"
43,post_43_cmt_33,Đá với Dortmun à cả nhà
43,post_43_cmt_34,"Tôi mong đội Việt Nam có 10/11 cầu thủ nhập tịch từ Bra, Achen, Pháp, Anh, TBN, BĐN… 
Vin, Thaco, Mekolor… đâu tài trợ yêu nước đê 
😂😂😂"
43,post_43_cmt_35,Tưởng mình có tiền đạo hay nhất tg mà không ghi được bàn à
43,post_43_cmt_36,Cao thì cũng tầm 3 phát. Đá sao nổi noa khỏe khéo như thế.
43,post_43_cmt_37,Tha cho Việt Nam đi 4-0 được rồi 😭😭😭
43,post_43_cmt_38,Tầm này thì cỡ 4 năm nữa vn đá wc dư sức
43,post_43_cmt_39,1 cầu thủ của họ có gia trị bằng cả đội tuyển VN 🤭. Nên là k có j phải buồn
43,post_43_cmt_40,"Cứ đổ cho đội bạn nhập tịch thế :))) sao lúc trước đá thắng Malay,  đội bạn cũng nhập tịch thì lại gào lên là nhập tịch tuổi lol =)))."
43,post_43_cmt_41,thua phải chịu thôi :)))) cố gắng mà đào tạo hoặc nhập tịch thêm cầu thủ chất lượng :)))) k thì aff cũng k có cháo mà húp
43,post_43_cmt_42,"Tây xịn nó pressing cho kịp thở , thế mới thấy giấc mơ tham gia vòng chung kết Nhà Vệ Sinh nó xa vời lắm :)))"
43,post_43_cmt_43,"VN đá với liên hiệp quốc bảo sao thua đậm! Toàn quốc tịch bỉ, ý, brazil… thì đá thế nào lại :))"
43,post_43_cmt_44,Thế ms thấy việt nam mình còn phải cố quá nhiều . Thì với có cửa mơ đá WC
43,post_43_cmt_45,"Ông mãnh Hoàng Đức được hôm sang đá bên Malay với bọn Đần, cộng với chúng nó đéo thèm đá, được bọn lều báo tung hô. Hôm qua gặp đúng đối phát hiện nguyên hình luôn."
43,post_43_cmt_46,Nuôi tốn cơm tốn gạo !
43,post_43_cmt_47,Đông Nam (Tây) Á
43,post_43_cmt_48,"thề thiệt nhìn đội hình thật sự … hết hiệp 1 tui nghi lắm. mỗi lần dâng lên, dâng ko nổi. Cảm giác bị đè bẹp. Chắc bị tâm lý rồi 🫠"
43,post_43_cmt_49,Toàn hàng Arg thì đỡ sao đc. nạp tận 9/11 ông thì chịu rồi. Tưởng đâu xem copa :))). Thôi ae ff
43,post_43_cmt_50,"Thôi ko có gì phải buồn cả :)) có thực lực thì mới buồn chứ ko có sao phải buồn, nhìn như bố đá với con 😅 ko cầm bóng nổi 1p"
44,post_44_cmt_1,Như bố đá với con :))
44,post_44_cmt_2,"Đội hình Malay này đá thời gian nữa nó còn ngon hơn cả Indo, nhập tịch nó chất lượng thật. Việt Nam cần ít nhất 1 tiền vệ trụ, 1 trung vệ nhập ngon nữa kết hợp với Son và dàn bây giờ thì còn vả nhau được.🥲"
44,post_44_cmt_3,"Nó đâ thế thì chịu sao nổi, về gom tiền nhập thêm đi, không cây nhà lá vườn được nữa rồi hehe"
44,post_44_cmt_4,"3 thăng ghi bàn là Anh , argentina , brazil … Maylay éo nào ở đây đâu 😆 thua là chuyện thường đội hình k phải mạnh nhất mà đá vs bọn toàn nhập tịch"
44,post_44_cmt_5,"Mình vẫn cố xem!
Nuôi hi vọng không bị thủng thêm bàn"
44,post_44_cmt_6,4/0 r :))
44,post_44_cmt_7,Out trình
44,post_44_cmt_8,bao nhiêu năm rồi mà ngay đến động tác cơ bản là đỡ bước 1 còn không xong. lối đá vẫn như những năm 2000 không có gì đổi mới
44,post_44_cmt_9,"Chịu thôi, tầm này nó khoẻ quá rồi :)))"
44,post_44_cmt_10,5-0 là đẹp
44,post_44_cmt_11,"Ôi giời! Nó thắng mình khác gì thắng bố nó🐧🐧🐧! Con thắng bố là mất dạy rồi🤣🤣🤣! Moá nó, đến cái vùng trũng AFF còn meo thế này, khả năng đợt tới bố mày mở giải tứ hùng Đông Dương mở rộng bao gồm Việt Nam, Laos, Cam + … ( có thể là Dongtimor, hoặc Brunei) tuỳ xem đội nào mạnh hơn😏! Đùa thế chứ bóng đá Việt Nam phải thay đổi để thích nghi với xu thế toàn cầu hoá thôi, k chịu mở yếu tố nhập tịch lên tuyển thì khó cạnh tranh với ngta lắm"
44,post_44_cmt_12,1 mình nguyễn philip ko gánh nổi hàng thủ lỗi quá nhiều
44,post_44_cmt_13,9 ông nhập tịch thì nói chuyện gì
44,post_44_cmt_14,Nguyên đội hình toàn tây nhập tịch
44,post_44_cmt_15,Cu Vinh đần vãi ò
44,post_44_cmt_16,Giữa đá tâm lý quá. Đỡ quả bóng nảy xa 3m thì đánh đấm gì
44,post_44_cmt_17,Kh cầm nổi bóng đá như bố vs con
44,post_44_cmt_18,GG thôi
44,post_44_cmt_19,Xuân mạnh vào thấy ko mạnh j cả lỗi vãi
44,post_44_cmt_20,"Đội bóng của nước ta đá cho vui ạ -,-"
44,post_44_cmt_21,còn ít phải 5-0
44,post_44_cmt_22,Chắc phải 5 quả 😝😝😝
44,post_44_cmt_23,Như đá tập 🤭
44,post_44_cmt_24,"4_0 rồi , may làm tí tài an ủi"
44,post_44_cmt_25,Đầu hàng đi vào nghỉ cho đỡ mệt 🥺
44,post_44_cmt_26,4-0 là đẹp
44,post_44_cmt_27,Tầm này tranh vé asian còn khó chứ đừng đòi wc
44,post_44_cmt_28,Đúng tây đá với Ta :))
44,post_44_cmt_29,Nguyên hành
44,post_44_cmt_30,"Chính sách Nhập tịch thành công rực rỡ, chúc mừng malai thôi:))"
44,post_44_cmt_31,"Duy Mạnh đá như cứt, chỉ làm màu là giỏi"
44,post_44_cmt_32,Cái trò nhập tịch đưa vào thể thao ntn vớ va vớ vẩn
44,post_44_cmt_33,thôi mấy bố vff về mà nhập tây nhiều vào. chịu đá không nổi
44,post_44_cmt_34,Buồn nhưng cũng k bất ngờ lắm
44,post_44_cmt_35,"VN đá với châu âu mà :)) 6-0 cũng không trách VN 
Nguyễn flip bắt hay lắm rồi"
44,post_44_cmt_36,Hazziiii 4-0🥲🥲🥲
44,post_44_cmt_37,4 trái 🥲
44,post_44_cmt_38,Về hang thôi🐧
44,post_44_cmt_39,"Tầm này thì ko cần chạy theo nhập tịch làm gì đâu, cứ đào tạo trẻ kiếm nứa khác đi, chứ nhìn malai toàn tây cũng chán chả buồn xem."
44,post_44_cmt_40,Phải chịu thôi nó toàn nhập tịch thì chịu
44,post_44_cmt_41,Còn phải thêm 2 quả nữa :)))
44,post_44_cmt_42,Quá ao trình 😂
44,post_44_cmt_43,nguu
44,post_44_cmt_44,Người lai của bọn nó chất lượng thế
44,post_44_cmt_45,gặp đội hình này mới thấy cầu thủ vn đá như cc vậy
44,post_44_cmt_46,Kiểu này mà ở trên đòi đi WC mơ không biết bao nhiêu năm nữa 😃
44,post_44_cmt_47,Vn phải nhập tịch thêm 3-4 ông vào chứ cái đà này ở nhà nhìn Malay dành vé đi Asian 🫩
44,post_44_cmt_48,"Số 15 là ông nào đấy, đi bộ mịa rồi, mất bóng đi bộ về, chịu"
44,post_44_cmt_49,Chịu
44,post_44_cmt_50,Nó trình khác rồi. Có sờ dc vào bóng mà đá đâu. Hạn chế bàn thua thôi
45,post_45_cmt_1,"Đồng ý với những nhận xét của mọi người, bóng đá VN phải thay đổi tư duy từ lãnh đạo liên đoàn trở xuống, nếu không sẽ tụt hậu, không những thua Thái, thua Ma lai, thua in đo, mà sẽ thua cả Lào và Campuchia...."
45,post_45_cmt_2,"Mấy thằng đá vì tiền thì cũng chỉ thế thôi, cày cuốc may mắn thì sắm đc con ô tô, có con bạn gái nhìn như hot girl tí, vậy là xong thì còn động lực đéo mà thi đấu 🤣🤣🤣🤣"
45,post_45_cmt_3,"9 thằng nhập tịch nó tì đè, mình tới cổ nó"
45,post_45_cmt_4,Nó khoẻ và kĩ thuật vãi nhái :))) kéo lại 2 hoà được rồi 😂
45,post_45_cmt_5,Vn giờ làm gì có tuổi  mà đá nữa
45,post_45_cmt_6,"Khổ thằng e Lip, ae đá như cứt nhặt bóng liên tục"
45,post_45_cmt_7,Hợp chủng quốc malai thắng toàn diện🤣
45,post_45_cmt_8,Liên hiệp quốc mới chỉ đá 2 trận mà đã thế.
45,post_45_cmt_9,Toàn đỡ bước 1 style tiến linh thì phản công bằng lý trí 🤣🤣🤣
45,post_45_cmt_10,Mấy bố Indo với Malai bỏ tiền mua bọn âu mỹ về quyết ăn thua đủ với VN TL
45,post_45_cmt_11,"10/11 thằng nhập tịch. Toàn Tây Ban Nha, Brazil với Argentina 😀"
45,post_45_cmt_12,"Chán, giờ đá với Malay Indo còn thua"
45,post_45_cmt_13,Đỡ bước 1 mà văng ra cả mét thì chịu
45,post_45_cmt_14,malay toàn gốc tây lông thì Vn đá kiểu gì 🤣🤣
45,post_45_cmt_15,Thái gặp mã giờ cũng rén ngang
45,post_45_cmt_16,Giải asean cup mà cầu thủ toàn châu âu với châu mỹ vlin thiệt
45,post_45_cmt_17,Rồi Philip lại bị sỉ vả tơi bời =)))))
45,post_45_cmt_18,9/11 đội hình xuất phát  là kphai malay thì đá thế nào được .
45,post_45_cmt_19,Trụng vệ đá thế thì chịu
45,post_45_cmt_20,Tưởng đâu đá với Liên Hợp Quốc 😂
45,post_45_cmt_21,Tao tưởng neymar luôn ó🥲 đá với châu âu thì đúng hơn
45,post_45_cmt_22,Nó khoẻ như trâu! Kỹ thuật cũng tốt hiu hiu đúng tây lông nhập tịch
45,post_45_cmt_23,Thế này dễ mùi 3-0 lắm =)))
45,post_45_cmt_24,K  nhập tịch 2 năm nữa lào còn k ăn dc
45,post_45_cmt_25,Nhìn đá còn khó hơn cả đá với anh em Mu
45,post_45_cmt_26,Việt nam thở dốc rồi anh em.
45,post_45_cmt_27,Sao cứ p có ngọc quang
45,post_45_cmt_28,Do tài
45,post_45_cmt_29,Xem ở web nào ae
45,post_45_cmt_30,thành chung ra phát lủng luôn
45,post_45_cmt_31,Cầu thủ VN tâm lý kém vl ý
45,post_45_cmt_32,3-0 rồi. Moẹ thề ! Vừa đái xong quay ra...
45,post_45_cmt_33,"Vỡ trận rồi , Malay mạnh vch"
45,post_45_cmt_34,VN mk khả năng cũng phải nhập tịch thì ms có cơ hội ở những giải đấu lớn
45,post_45_cmt_35,Vỡ trận mẹ r còn đâu
45,post_45_cmt_36,Việt Nam! Đá hay thật tuyệt vời
45,post_45_cmt_37,Thua cũng bt vì ta đá với tây
45,post_45_cmt_38,Bât nhầm đối tbk r :))
45,post_45_cmt_39,Chấp gì toàn thuê mấy thằng mũi lõ
45,post_45_cmt_40,3 rồi :(
45,post_45_cmt_41,3-0 mẻ r -))
45,post_45_cmt_42,Đội hình C.Á vs C.Âu ..
45,post_45_cmt_43,Lý Đức non quá
45,post_45_cmt_44,3-0 rồi
45,post_45_cmt_45,Không có cửa gỡ hoà rồi
45,post_45_cmt_46,3-0 rồi😑
45,post_45_cmt_47,3-0 rồi
45,post_45_cmt_48,Chắc phải 4 nhót
45,post_45_cmt_49,3 nhót rồi
45,post_45_cmt_50,"khổ thân cu em Lý Đức, chắc bố mẹ sinh ra muốn con theo thể hình mà cu e lại chọn bóng đá"
46,post_46_cmt_1,"9 cầu thủ nhập tịch, nghe bình luận cười gần chớt :)))"
46,post_46_cmt_2,"3 ông trung vệ k 1 ông nào dâng lên cắt bóng, cứ lùi mãi cho nó sút thôi"
46,post_46_cmt_3,Má nó đá như bố mình ý
46,post_46_cmt_4,Hàng thủ chưa chắc chắn. Mất bóng giữa sân nguy hiểm nữa
46,post_46_cmt_5,Má mất quả bóng từ Hoàng Đức
46,post_46_cmt_6,"Châu ngọc quang lỗi quá, nên thay ra"
46,post_46_cmt_7,"Hoàng Đức chuyền quả đần đcđ :)) ncl thua chắc, nó lấy sức phá hết lối chơi đ’ khác gì thằng indo 🤣"
46,post_46_cmt_8,Xem cứ phất bổng lên.chán vl.xong mỗi mình nó thì k vào luôn đi.để nó dốc.ức chế vl
46,post_46_cmt_9,Coi ở đâu vậy mn
46,post_46_cmt_10,Hết cứu 2-0
46,post_46_cmt_11,Việt Nam tụt hậu so với khu vực rồi
46,post_46_cmt_12,Và chấm hết
46,post_46_cmt_13,"đá với châu âu thế là hay rồi, mấy thằng clone táp ít thôi, good luck mấy anh trai 🥴"
46,post_46_cmt_14,Thắng bằng niềm =]]
46,post_46_cmt_15,"Toàn Châu Âu nó đá cho đỡ đc lắm, ko phải VN đá kém mà là đ thể theo đc chúng nó. Tầm này phải nhập tịch như chúng nó mới đá đc"
46,post_46_cmt_16,Toàn brazil với agentina ghi bàn :)))
46,post_46_cmt_17,Lứa này vứt. Còn trọng dụng mấy thằng như Linh Gỗ thì éo bao giờ đi xa đc.
46,post_46_cmt_18,Chúc mừng việt nam 😃😃😃😃
46,post_46_cmt_19,"Thua là bình thường, nhìn đội hình nó như thế, khác gì đá với một đối châu Âu đâu :))) Thể hình, sức mạnh, tốc độ, nó đều hơn một trời một vực. Làm gì có cửa mà đá 😂"
46,post_46_cmt_20,Đá như loàn thua mà đá ko có tý động lực nào .
46,post_46_cmt_21,Ae nào có hiểu biết đá bóng cho hỏi sao thg châu ngọc quang nó toàn được đá chính không nhỉ :D
46,post_46_cmt_22,"đá với tây nó đã khoẻ rồi, mình còn ngố nữa =))"
46,post_46_cmt_23,3 trái.nghỉ game
46,post_46_cmt_24,2-0 con mẹ nó r
46,post_46_cmt_25,2-0 r
46,post_46_cmt_26,Vía thủ môn r tâm linh ko đùa đc:)
46,post_46_cmt_27,Việt Nam đá với brazil à?
46,post_46_cmt_28,HỌP CHỦNG QUỐC MALAYSIA
46,post_46_cmt_29,3 r
46,post_46_cmt_30,2 0 r
46,post_46_cmt_31,2-0 rồi thay mẹ thằng flip ra bắt như lồn
47,post_47_cmt_1,Đăng ký ứng tuyển trở thành Yakult Lady ngay hôm nay: https://forms.gle/aADhTBXojKC38m1D7
47,post_47_cmt_2,Nộp hồ sơ xong thì bao giờ được gọi đi làm thế ạ
47,post_47_cmt_3,₫ây là cv gì hả Chi xem kh hiểu họ làm gì
47,post_47_cmt_4,Cũng hợp lí đấy chứ
47,post_47_cmt_5,Công việc ước mơ :3
47,post_47_cmt_6,Háo hức đợi đến ngày được gọi đi phát sữa quá
47,post_47_cmt_7,Mình đi xe máy được k ạ chứ đi bộ mỏi quá
47,post_47_cmt_8,Mấy chị này đi bộ thật à mn
47,post_47_cmt_9,Đây r đợi mãi =)))
48,post_48_cmt_1,Việt Nam dạo này toàn đá với TÂY. Cọ xát cực chất lượng. Hahaaaa
48,post_48_cmt_2,đội bạn đá đúng 2 thằng nội còn lại 9 thằng nhập tịch
48,post_48_cmt_3,Sau trận này ĐÌNH TRIỆU chắc ko còn cơ hội
48,post_48_cmt_4,Ảnh phản xạ mà onana phải wow luôn
48,post_48_cmt_5,Việt nam- cả thế giới. Đá vậy mà mác của ngựa. Toàn nhập khẩu.
48,post_48_cmt_6,Nguyễn Fi Lip thực sự tỏa sáng đã cứu thua những pha bóng thót tim trước khung thành đội tuyển Việt Nam .
48,post_48_cmt_7,"H2 ku Duy mạnh sẽ biếu 1 bàn,H1 biếu hụt rồi"
48,post_48_cmt_8,thế mới thấy Việt Nam mình nhỏ bé thật nhìn tụi nó trong to cao vãi
48,post_48_cmt_9,"Màn trình diễn dở tệ, đối thủ mạnh hơn xíu là chuyền bóng xử lý bóng nhìn chán luôn"
48,post_48_cmt_10,"Xem Malaysia  đá thì đối thủ của VN không chỉ có Indonesia vs Thái Lan nữa rồi , những người tẩy chay việc nhập tịch nên nghĩ lại nếu không muốn tụt hậu lại phía sau"
48,post_48_cmt_11,Xem Duy Mạnh phá mấy quả bóng cười ẻ
48,post_48_cmt_12,Cứu thua 3 quả roi đấy. Filip bắt đỉnhhh
48,post_48_cmt_13,"đâu bảo hai long với hoàng đức đâu 10 góc bú tài góc quá ngon,"
48,post_48_cmt_14,"Nhạt nhẽo, như đi dạo"
48,post_48_cmt_15,Đau tim quá VN ơi
48,post_48_cmt_16,Nó khoẻ hơn…9 thằng nhập tịch lên mình bị lép…k thể đôi công được vì yếu thể lực
48,post_48_cmt_17,Vn đá ko có nét lắm ko phối hợp đc vs nhau. Thể lực yếu nên xử lý bóng sau bước 1 bị chới với. Xem hơi nhạt 😢
48,post_48_cmt_18,"Dm chậm quá :))) ong chau ngoc quang loang qua loang quăng nhu chap nguoi, mỗi Hoang Duc chơi dc bóng ."
48,post_48_cmt_19,Đội hình đội bạn đá toàn tây lên sang hiệp 2 bên mình đá hạn chế bóng bổng lại chứ đá này dễ thua lắm
48,post_48_cmt_20,Hợp chủng quốc Malaysia àh
48,post_48_cmt_21,Hi vọng hiệp 2 sẽ 1-0 nghiêng về VN
48,post_48_cmt_22,Trận này mog hoà là mừg lắm r
48,post_48_cmt_23,"nhìn Tây nó đá khác bọt hẳn. VN k lên nổi bóng, k sút đc quả nào"
48,post_48_cmt_24,Phillip Nguyễn có quả bay người phản xạ tởm vcl
48,post_48_cmt_25,Đỉnh
48,post_48_cmt_26,ac vl
49,post_49_cmt_1,Đăng ký tham gia ngay tại đây: https://vm.vnexpress.net/quy-nhon-2025
49,post_49_cmt_2,Grande ✨
49,post_49_cmt_3,"Không chỉ chạy, còn có xe đẹp “chạy cùng” nữa chứ 😍"
49,post_49_cmt_4,"Mỗi năm mỗi lớn mạnh, cùng nhau lan tỏa yêu thể thao!"
49,post_49_cmt_5,"Lần đầu tham gia, mà thấy khí thế rần rần luôn 🔥"
49,post_49_cmt_6,"Chạy bằng chân, rung động bằng tim, tiếp sức bằng Yamaha 💙"
49,post_49_cmt_7,Yamaha lúc nào cũng hết mình vì cộng đồng runner
49,post_49_cmt_8,Đố mọi người xe nào của Yamaha chạy êm như lướt gió
49,post_49_cmt_9,Chạy là khoẻ
49,post_49_cmt_10,Janus – vừa êm vừa xinh
49,post_49_cmt_11,"Xe chạy mượt, người chạy khoẻ, tinh thần lên cao"
49,post_49_cmt_12,Runners ở Quy Nhơn sẵn sàng chưa  🙌
49,post_49_cmt_13,"Vừa chạy vừa ngắm biển Quy Nhơn, còn gì tuyệt hơn nữa!"
